1e-06,0.69798,0.52883,13.39,0.32,0.74,4.315,-0.084549,1.1778,30.924,-2.304e-07,1.9121
1.0281e-06,0.69744,0.52895,13.418,0.32,0.73,4.339,-0.07278,1.1779,31.093,-2.2085e-07,1.922
1.0569e-06,0.6969,0.52909,13.447,0.32,0.72,4.3632,-0.062,1.178,31.264,-2.116e-07,1.932
1.0866e-06,0.69635,0.52924,13.475,0.31,0.71,4.3877,-0.052159,1.1781,31.437,-2.0263e-07,1.942
1.1171e-06,0.69579,0.5294,13.504,0.31,0.7,4.4124,-0.043207,1.1782,31.613,-1.9394e-07,1.9522
1.1485e-06,0.69523,0.52958,13.534,0.31,0.69,4.4375,-0.035095,1.1783,31.79,-1.8552e-07,1.9624
1.1807e-06,0.69467,0.52978,13.565,0.31,0.68,4.4628,-0.027776,1.1784,31.969,-1.7736e-07,1.9728
1.2139e-06,0.6941,0.52999,13.596,0.31,0.68,4.4884,-0.021203,1.1785,32.15,-1.6945e-07,1.9832
1.2479e-06,0.69352,0.53022,13.627,0.31,0.67,4.5144,-0.015331,1.1785,32.334,-1.618e-07,1.9937
1.283e-06,0.69294,0.53047,13.659,0.3,0.66,4.5406,-0.010117,1.1786,32.52,-1.5438e-07,2.0043
1.319e-06,0.69235,0.53071,13.69,0.3,0.65,4.5671,-0.0055174,1.1786,32.707,-1.472e-07,2.0149
1.356e-06,0.69176,0.53082,13.722,0.3,0.64,4.594,-0.0014905,1.1787,32.897,-1.4024e-07,2.0257
1.3941e-06,0.69116,0.53094,13.754,0.3,0.63,4.6211,0.0024866,1.1788,33.09,-1.335e-07,2.0365
1.4332e-06,0.69056,0.53108,13.787,0.3,0.63,4.6486,0.012207,1.179,33.284,-1.2698e-07,2.0474
1.4735e-06,0.68995,0.53124,13.819,0.3,0.62,4.6764,0.028918,1.1795,33.481,-1.2066e-07,2.0585
1.5148e-06,0.68933,0.53141,13.852,0.29,0.61,4.7044,0.05192,1.1802,33.679,-1.1455e-07,2.0695
1.5573e-06,0.68871,0.5316,13.886,0.29,0.6,4.7329,0.080519,1.181,33.881,-1.0863e-07,2.0807
1.6011e-06,0.68808,0.53181,13.919,0.29,0.6,4.7616,0.1141,1.182,34.084,-1.029e-07,2.092
1.646e-06,0.68745,0.53203,13.953,0.29,0.59,4.7907,0.15221,1.1831,34.29,-9.7351e-08,2.1033
1.6922e-06,0.68681,0.53227,13.987,0.29,0.58,4.82,0.19434,1.1843,34.498,-9.1985e-08,2.1147
1.7397e-06,0.68616,0.53249,14.021,0.29,0.58,4.8498,0.24005,1.1857,34.709,-8.6792e-08,2.1263
1.7886e-06,0.68551,0.53258,14.055,0.28,0.57,4.8798,0.28913,1.1871,34.922,-8.1767e-08,2.1378
1.8388e-06,0.68486,0.53269,14.09,0.28,0.56,4.9103,0.34121,1.1886,35.137,-7.6906e-08,2.1495
1.8904e-06,0.68419,0.53281,14.125,0.28,0.56,4.941,0.39604,1.1903,35.355,-7.2205e-08,2.1613
1.9435e-06,0.68352,0.53295,14.16,0.28,0.55,4.9721,0.45334,1.192,35.576,-6.7657e-08,2.1731
1.998e-06,0.68285,0.53311,14.195,0.28,0.54,5.0036,0.51289,1.1937,35.799,-6.3259e-08,2.185
2.0541e-06,0.68216,0.53329,14.231,0.28,0.54,5.0354,0.57454,1.1956,36.024,-5.9007e-08,2.197
2.1118e-06,0.68148,0.53348,14.267,0.28,0.53,5.0675,0.63807,1.1975,36.252,-5.4895e-08,2.209
2.1711e-06,0.68078,0.5337,14.303,0.27,0.53,5.1001,0.70318,1.1995,36.483,-5.0921e-08,2.2212
2.232e-06,0.68008,0.53393,14.34,0.27,0.52,5.133,0.77024,1.2016,36.716,-4.708e-08,2.2334
2.2947e-06,0.67937,0.53412,14.377,0.27,0.52,5.1662,0.83843,1.2037,36.952,-4.3367e-08,2.2457
2.3591e-06,0.67866,0.53419,14.413,0.27,0.51,5.1999,0.9083,1.2059,37.191,-3.978e-08,2.258
2.4253e-06,0.67794,0.53428,14.451,0.27,0.51,5.2339,0.97905,1.2081,37.432,-3.6314e-08,2.2705
2.4934e-06,0.67721,0.53438,14.489,0.27,0.5,5.2683,1.051,1.2104,37.676,-3.2966e-08,2.283
2.5634e-06,0.67648,0.5345,14.528,0.27,0.5,5.3031,1.1243,1.2128,37.923,-2.9733e-08,2.2956
2.6354e-06,0.67574,0.53465,14.568,0.26,0.49,5.3383,1.1984,1.2152,38.172,-2.661e-08,2.3082
2.7094e-06,0.675,0.53481,14.608,0.26,0.49,5.3738,1.2732,1.2176,38.425,-2.3596e-08,2.3209
2.7854e-06,0.67424,0.53499,14.649,0.26,0.48,5.4098,1.3489,1.2202,38.68,-2.0685e-08,2.3337
2.8636e-06,0.67348,0.53519,14.689,0.26,0.48,5.4462,1.4252,1.2227,38.938,-1.7877e-08,2.3465
2.944e-06,0.67272,0.53541,14.73,0.26,0.47,5.4829,1.5022,1.2253,39.199,-1.5166e-08,2.3594
3.0266e-06,0.67195,0.53556,14.771,0.26,0.47,5.5201,1.5799,1.228,39.463,-1.2552e-08,2.3724
3.1116e-06,0.67117,0.5356,14.813,0.26,0.47,5.5577,1.658,1.2307,39.73,-1.0029e-08,2.3854
3.199e-06,0.67038,0.53566,14.855,0.25,0.46,5.5957,1.7366,1.2334,40,-7.5968e-09,2.3985
3.2888e-06,0.66959,0.53574,14.897,0.25,0.46,5.6342,1.8154,1.2362,40.273,-5.2515e-09,2.4117
3.3811e-06,0.66879,0.53584,14.939,0.25,0.45,5.673,1.8945,1.2391,40.549,-2.9907e-09,2.4249
3.476e-06,0.66798,0.53596,14.981,0.25,0.45,5.7123,1.974,1.242,40.828,-8.1194e-10,2.4381
3.5736e-06,0.66717,0.5361,15.024,0.25,0.44,5.752,2.0544,1.2449,41.11,9.1618e-05,2.4514
3.6739e-06,0.66635,0.53626,15.067,0.25,0.44,5.7922,2.1348,1.2527,41.396,0.00061597,2.4648
3.7771e-06,0.66552,0.53644,15.111,0.25,0.44,5.8328,2.2148,1.2614,41.684,0.0015863,2.4782
3.8831e-06,0.66469,0.53665,15.154,0.25,0.43,5.8739,2.2949,1.2703,41.976,0.0029646,2.4916
3.9921e-06,0.66384,0.53675,15.198,0.24,0.43,5.9154,2.3763,1.2792,42.271,0.0047428,2.5051
4.1042e-06,0.663,0.53676,15.242,0.24,0.43,5.9573,2.457,1.2883,42.57,0.0068539,2.5186
4.2194e-06,0.66214,0.53679,15.287,0.24,0.42,5.9997,2.5368,1.2974,42.871,0.0093602,2.5327
4.3379e-06,0.66128,0.53685,15.332,0.24,0.42,6.0426,2.6187,1.3067,43.176,0.012177,2.5469
4.4596e-06,0.66041,0.53692,15.376,0.24,0.42,6.086,2.6994,1.316,43.485,0.015285,2.5613
4.5848e-06,0.65953,0.53701,15.422,0.24,0.41,6.1298,2.7795,1.3255,43.797,0.01866,2.5757
4.7135e-06,0.65865,0.53713,15.467,0.24,0.41,6.1741,2.8612,1.335,44.112,0.022409,2.5902
4.8459e-06,0.65775,0.53726,15.513,0.24,0.41,6.2189,2.9412,1.3446,44.431,0.026381,2.6047
4.9819e-06,0.65686,0.53742,15.561,0.23,0.4,6.2642,3.0222,1.3544,44.753,0.030463,2.6193
5.1218e-06,0.65595,0.5376,15.61,0.23,0.4,6.31,3.1028,1.3642,45.079,0.035022,2.6339
5.2655e-06,0.65504,0.53765,15.659,0.23,0.4,6.3563,3.1825,1.3742,45.408,0.039602,2.6486
5.4134e-06,0.65411,0.53762,15.708,0.23,0.39,6.4031,3.2636,1.3843,45.742,0.044545,2.6633
5.5653e-06,0.65319,0.53762,15.757,0.23,0.39,6.4504,3.3421,1.3944,46.078,0.049519,2.678
5.7216e-06,0.65225,0.53764,15.807,0.23,0.39,6.4982,3.4234,1.4047,46.419,0.054892,2.6928
5.8822e-06,0.65131,0.53768,15.857,0.23,0.38,6.5465,3.5014,1.4151,46.763,0.060097,2.7077
6.0473e-06,0.65036,0.53774,15.908,0.23,0.38,6.5954,3.5824,1.4256,47.111,0.065955,2.7225
6.2171e-06,0.6494,0.53783,15.958,0.22,0.38,6.6448,3.66,1.4362,47.463,0.071617,2.7374
6.3916e-06,0.64843,0.53794,16.009,0.22,0.37,6.6947,3.7404,1.4469,47.819,0.077556,2.7524
6.5711e-06,0.64746,0.53807,16.06,0.22,0.37,6.7451,3.8173,1.4577,48.179,0.08375,2.7673
6.7555e-06,0.64648,0.53822,16.112,0.22,0.37,6.7962,3.8973,1.4687,48.542,0.089736,2.7823
6.9452e-06,0.64549,0.53819,16.164,0.22,0.37,6.8477,3.9732,1.4797,48.91,0.096234,2.7973
7.1402e-06,0.64449,0.53813,16.216,0.22,0.36,6.8998,4.053,1.4909,49.282,0.10281,2.8123
7.3406e-06,0.64348,0.53809,16.268,0.22,0.36,6.9525,4.1285,1.5022,49.658,0.10916,2.8273
7.5467e-06,0.64247,0.53807,16.32,0.22,0.36,7.0058,4.2072,1.5136,50.038,0.11596,2.8423
7.7585e-06,0.64145,0.53808,16.373,0.22,0.35,7.0596,4.2828,1.5252,50.422,0.12297,2.8573
7.9763e-06,0.64042,0.53811,16.426,0.21,0.35,7.114,4.3599,1.5368,50.81,0.12975,2.8723
8.2003e-06,0.63939,0.53816,16.48,0.21,0.35,7.169,4.4357,1.5486,51.202,0.1365,2.8875
8.4305e-06,0.63834,0.53823,16.533,0.21,0.35,7.2245,4.5105,1.5605,51.599,0.14401,2.9037
8.6671e-06,0.63729,0.53833,16.587,0.21,0.34,7.2807,4.5869,1.5725,52,0.15127,2.92
