1.3129e-05,1,0.592,17.503,0.39,0.59,1.3014,2.3385,0.71973,4.1304,-4.4323e-08,3.4061
1.3498e-05,1,0.59245,17.566,0.39,0.59,1.3175,2.3725,0.72079,4.1824,-4.3113e-08,3.4165
1.3877e-05,1,0.59293,17.629,0.38,0.58,1.3338,2.4088,0.72183,4.2349,-4.1936e-08,3.4269
1.4266e-05,1,0.59338,17.693,0.38,0.58,1.3503,2.4432,0.7229,4.2881,-4.079e-08,3.437
1.4667e-05,1,0.59384,17.757,0.38,0.58,1.3669,2.4777,0.72397,4.3419,-3.9677e-08,3.4472
1.5078e-05,1,0.59433,17.821,0.38,0.57,1.3838,2.5126,0.72505,4.3964,-3.8593e-08,3.4575
1.5502e-05,1,0.59476,17.886,0.37,0.57,1.4008,2.5454,0.72615,4.4515,-3.7539e-08,3.4675
1.5937e-05,1,0.59523,17.952,0.37,0.57,1.418,2.5807,0.72724,4.5072,-3.6514e-08,3.4775
1.6384e-05,1,0.5957,18.018,0.37,0.56,1.4354,2.613,0.72837,4.5635,-3.5517e-08,3.4878
1.6844e-05,1,0.59614,18.084,0.37,0.56,1.453,2.6475,0.72948,4.6205,-3.4547e-08,3.4976
1.7317e-05,1,0.59661,18.151,0.37,0.55,1.4708,2.6799,0.73064,4.6782,-3.3604e-08,3.5075
1.7803e-05,1,0.59706,18.218,0.36,0.55,1.4888,2.7132,0.73177,4.7365,-3.2686e-08,3.5177
1.8303e-05,1,0.59751,18.287,0.36,0.55,1.5071,2.7455,0.73296,4.7955,-3.1794e-08,3.5275
1.8817e-05,1,0.59799,18.355,0.36,0.54,1.5255,2.7778,0.73412,4.8552,-3.0926e-08,3.5371
1.9345e-05,1,0.59842,18.424,0.36,0.54,1.5441,2.8098,0.73532,4.9156,-3.0081e-08,3.5472
1.9888e-05,1,0.59888,18.493,0.36,0.54,1.5629,2.8412,0.73651,4.9766,-2.926e-08,3.5569
2.0447e-05,1,0.59935,18.563,0.36,0.53,1.5819,2.8729,0.73773,5.0384,-2.8461e-08,3.5663
2.1021e-05,1,0.59978,18.634,0.35,0.53,1.6011,2.9036,0.73895,5.1008,-2.7684e-08,3.5764
2.1611e-05,1,0.60024,18.704,0.35,0.53,1.6206,2.9347,0.74019,5.164,-2.6928e-08,3.586
2.2217e-05,1,0.6007,18.775,0.35,0.52,1.6402,2.9649,0.74144,5.2279,-2.6192e-08,3.5952
2.2841e-05,1,0.60113,18.847,0.35,0.52,1.6601,2.9951,0.74268,5.2925,-2.5477e-08,3.6053
2.3482e-05,1,0.6016,18.92,0.35,0.52,1.6802,3.0251,0.74398,5.3578,-2.4781e-08,3.6148
2.4142e-05,1,0.60203,18.993,0.34,0.51,1.7005,3.0542,0.74521,5.4239,-2.4105e-08,3.6239
2.4819e-05,1,0.60247,19.066,0.34,0.51,1.721,3.084,0.74656,5.4907,-2.3446e-08,3.6337
2.5516e-05,1,0.60295,19.14,0.34,0.51,1.7417,3.1117,0.74784,5.5583,-2.2806e-08,3.6432
2.6232e-05,1,0.60337,19.215,0.34,0.5,1.7627,3.1417,0.74918,5.6267,-2.2183e-08,3.6522
2.6969e-05,1,0.60381,19.29,0.34,0.5,1.7839,3.1675,0.75051,5.6958,-2.1578e-08,3.6619
2.7726e-05,1,0.60428,19.365,0.34,0.5,1.8053,3.1978,0.75184,5.7656,-2.0988e-08,3.6713
2.8504e-05,1,0.6047,19.441,0.33,0.5,1.8269,3.2235,0.75323,5.8363,-2.0415e-08,3.6803
2.9304e-05,1,0.60515,19.518,0.33,0.49,1.8488,3.2524,0.75456,5.9077,-1.9858e-08,3.6897
3.0127e-05,1,0.60559,19.595,0.33,0.49,1.8709,3.2786,0.75598,5.98,-1.9316e-08,3.6991
3.0973e-05,1,0.60602,19.673,0.33,0.49,1.8933,3.305,0.75737,6.053,-1.8788e-08,3.708
3.1842e-05,1,0.60648,19.75,0.33,0.48,1.9159,3.3321,0.75875,6.1269,-1.8275e-08,3.7172
3.2736e-05,1,0.60691,19.83,0.33,0.48,1.9387,3.3555,0.76022,6.2016,-1.7776e-08,3.7266
3.3655e-05,1,0.60733,19.909,0.32,0.48,1.9618,3.3836,0.76162,6.277,-1.7291e-08,3.7354
3.46e-05,1,0.6078,19.989,0.32,0.48,1.9851,3.4071,0.76309,6.3534,-1.6819e-08,3.7444
3.5572e-05,1,0.60821,20.069,0.32,0.47,2.0086,3.4329,0.76457,6.4305,-1.6359e-08,3.7537
3.657e-05,1,0.60864,20.15,0.32,0.47,2.0324,3.4577,0.76597,6.5086,-1.5913e-08,3.7625
3.7597e-05,1,0.6091,20.232,0.32,0.47,2.0565,3.4797,0.76753,6.5874,-1.5478e-08,3.7713
3.8652e-05,1,0.60951,20.314,0.32,0.46,2.0808,3.5059,0.76902,6.6671,-1.5055e-08,3.7805
3.9737e-05,1,0.60995,20.396,0.31,0.46,2.1053,3.5276,0.77049,6.7477,-1.4644e-08,3.7893
4.0853e-05,1,0.61039,20.479,0.31,0.46,2.1301,3.5514,0.77208,6.8292,-1.4244e-08,3.7979
4.2e-05,1,0.6108,20.563,0.31,0.46,2.1552,3.5749,0.7736,6.9116,-1.3855e-08,3.8071
4.3179e-05,1,0.61125,20.648,0.31,0.45,2.1805,3.5937,0.77513,6.9948,-1.3477e-08,3.8158
4.4391e-05,1,0.61168,20.732,0.31,0.45,2.2061,3.6192,0.77676,7.079,-1.3109e-08,3.8242
4.5637e-05,1,0.61209,20.818,0.31,0.45,2.2319,3.6401,0.77831,7.164,-1.2751e-08,3.8333
4.6918e-05,1,0.61254,20.904,0.31,0.45,2.258,3.66,0.77989,7.25,-1.2403e-08,3.842
4.8235e-05,1,0.61295,20.991,0.3,0.44,2.2844,3.6832,0.78156,7.3369,-1.2064e-08,3.8501
4.959e-05,1,0.61337,21.078,0.3,0.44,2.311,3.7018,0.78315,7.4247,-1.1735e-08,3.8593
5.0982e-05,1,0.61383,21.166,0.3,0.44,2.3379,3.7224,0.78476,7.5134,-1.1414e-08,3.8679
5.2413e-05,1,0.61422,21.255,0.3,0.44,2.3651,3.7436,0.78648,7.6031,-1.1103e-08,3.876
5.3884e-05,1,0.61465,21.343,0.3,0.43,2.3926,3.7604,0.78813,7.6938,-1.0799e-08,3.8849
5.5397e-05,1,0.6151,21.433,0.3,0.43,2.4203,3.7811,0.78975,7.7854,-1.0505e-08,3.8935
5.6952e-05,1,0.61549,21.524,0.3,0.43,2.4483,3.8008,0.79153,7.878,-1.0218e-08,3.9016
5.8551e-05,1,0.61592,21.615,0.29,0.43,2.4766,3.8159,0.79324,7.9715,-9.9387e-09,3.9103
6.0195e-05,1,0.61635,21.706,0.29,0.42,2.5052,3.8363,0.79486,8.0661,-9.6673e-09,3.9189
6.1885e-05,1,0.61675,21.798,0.29,0.42,2.534,3.8546,0.79671,8.1616,-9.4033e-09,3.927
6.3622e-05,1,0.61718,21.891,0.29,0.42,2.5631,3.8685,0.79848,8.2581,-9.1466e-09,3.9355
6.5408e-05,1,0.61761,21.985,0.29,0.42,2.5926,3.888,0.80018,8.3557,-8.8968e-09,3.944
6.7244e-05,1,0.61801,22.078,0.29,0.42,2.6223,3.9053,0.80199,8.4542,-8.6539e-09,3.9521
6.9132e-05,1,0.61844,22.173,0.29,0.41,2.6523,3.9182,0.80385,8.5538,-8.4176e-09,3.9603
7.1073e-05,1,0.61885,22.269,0.28,0.41,2.6826,3.9361,0.80563,8.6544,-8.1877e-09,3.9689
7.3068e-05,1,0.61926,22.365,0.28,0.41,2.7131,3.9528,0.80738,8.756,-7.9641e-09,3.9769
7.5119e-05,1,0.6197,22.461,0.28,0.41,2.744,3.965,0.80934,8.8587,-7.7466e-09,3.985
7.7228e-05,1,0.62009,22.559,0.28,0.4,2.7752,3.9805,0.81122,8.9624,-7.5351e-09,3.9935
7.9396e-05,1,0.6205,22.657,0.28,0.4,2.8067,3.9969,0.81301,9.0672,-7.3294e-09,4.0016
8.1625e-05,1,0.62094,22.755,0.28,0.4,2.8384,4.0088,0.81493,9.1731,-7.1292e-09,4.0094
8.3917e-05,1,0.62133,22.854,0.28,0.4,2.8705,4.0211,0.81691,9.28,-6.9345e-09,4.0179
8.6272e-05,1,0.62174,22.954,0.27,0.4,2.9029,4.0374,0.81881,9.388,-6.7452e-09,4.0259
8.8694e-05,1,0.62218,23.055,0.27,0.39,2.9356,4.0493,0.82063,9.4971,-6.561e-09,4.0335
9.1184e-05,1,0.62256,23.156,0.27,0.39,2.9686,4.0573,0.8227,9.6073,-6.3818e-09,4.0421
9.3744e-05,1,0.62298,23.258,0.27,0.39,3.0019,4.0741,0.82473,9.7186,-6.2076e-09,4.0501
9.6376e-05,1,0.62341,23.361,0.27,0.39,3.0355,4.0864,0.82667,9.831,-6.0381e-09,4.0576
9.9081e-05,1,0.62379,23.464,0.27,0.39,3.0694,4.0944,0.82854,9.9445,-5.8732e-09,4.066
0.00010186,1,0.62421,23.568,0.27,0.38,3.1037,4.1065,0.83071,10.059,-5.7128e-09,4.074
0.00010472,1,0.62463,23.673,0.27,0.38,3.1382,4.1196,0.83279,10.175,-5.5568e-09,4.0816
0.00010766,1,0.62502,23.779,0.26,0.38,3.1731,4.1284,0.83479,10.292,-5.4051e-09,4.0897
0.00011068,1,0.62544,23.885,0.26,0.38,3.2083,4.134,0.83673,10.41,-5.2575e-09,4.0978
0.00011379,1,0.62585,23.991,0.26,0.38,3.2438,4.1483,0.83898,10.529,-5.1139e-09,4.1053
0.00011699,1,0.62624,24.099,0.26,0.37,3.2796,4.1583,0.84113,10.65,-4.9743e-09,4.1132
0.00012027,1,0.62666,24.208,0.26,0.37,3.3157,4.1639,0.84319,10.771,-4.8384e-09,4.1213
0.00012365,1,0.62707,24.316,0.26,0.37,3.3522,4.1719,0.84516,10.894,-4.7063e-09,4.1289
0.00012712,1,0.62746,24.427,0.26,0.37,3.389,4.1834,0.84749,11.018,-4.5778e-09,4.1366
0.00013069,1,0.62789,24.537,0.26,0.37,3.4261,4.1906,0.84973,11.143,-4.4528e-09,4.1447
0.00013436,1,0.62828,24.648,0.26,0.36,3.4636,4.1936,0.85188,11.269,-4.3312e-09,4.1522
0.00013813,1,0.62868,24.76,0.25,0.36,3.5014,4.203,0.85393,11.397,-4.2129e-09,4.1597
0.00014201,1,0.62911,24.874,0.25,0.36,3.5395,4.2122,0.85625,11.525,-4.0979e-09,4.1678
0.00014599,1,0.62949,24.987,0.25,0.36,3.5779,4.2171,0.8586,11.655,-3.986e-09,4.1754
0.00015009,1,0.62989,25.101,0.25,0.36,3.6167,4.2179,0.86085,11.787,-3.8771e-09,4.1826
0.0001543,1,0.63032,25.216,0.25,0.36,3.6558,4.2276,0.86301,11.919,-3.7713e-09,4.1908
0.00015864,1,0.6307,25.333,0.25,0.35,3.6952,4.2349,0.86524,12.053,-3.6683e-09,4.1984
0.00016309,1,0.6311,25.449,0.25,0.35,3.735,4.238,0.86772,12.187,-3.5681e-09,4.2055
0.00016767,1,0.63154,25.566,0.25,0.35,3.7751,4.237,0.8701,12.323,-3.4707e-09,4.2136
0.00017237,1,0.63191,25.685,0.24,0.35,3.8155,4.2458,0.87239,12.461,-3.3759e-09,4.2213
0.00017721,1,0.63232,25.804,0.24,0.35,3.8563,4.2516,0.87457,12.599,-3.2837e-09,4.2284
0.00018219,1,0.63275,25.924,0.24,0.35,3.8974,4.2534,0.87707,12.739,-3.1941e-09,4.2362
0.0001873,1,0.63312,26.044,0.24,0.34,3.9389,4.2511,0.8796,12.891,-3.1068e-09,4.2439
0.00019256,1,0.63353,26.166,0.24,0.34,3.9806,4.2575,0.88203,13.048,-3.022e-09,4.2511
0.00019797,1,0.63396,26.288,0.24,0.34,4.0228,4.2625,0.88436,13.208,-2.9395e-09,4.2587
0.00020352,1,0.63433,26.411,0.24,0.34,4.0652,4.2634,0.88659,13.368,-2.8592e-09,4.2665
0.00020924,1,0.63474,26.536,0.24,0.34,4.1081,4.2602,0.8893,13.531,-2.7811e-09,4.2737
0.00021511,1,0.63517,26.661,0.24,0.34,4.1512,4.2627,0.89191,13.695,-2.7052e-09,4.281
0.00022115,1,0.63554,26.786,0.24,0.33,4.1947,4.2672,0.89442,13.861,-2.6313e-09,4.2888
0.00022736,1,0.63596,26.913,0.23,0.33,4.2385,4.2677,0.89682,14.029,-2.5595e-09,4.2961
0.00023374,1,0.63638,27.041,0.23,0.33,4.2827,4.2641,0.89914,14.199,-2.4896e-09,4.3032
0.0002403,1,0.63675,27.169,0.23,0.33,4.3272,4.2608,0.90196,14.371,-2.4216e-09,4.3111
0.00024705,1,0.63717,27.298,0.23,0.33,4.3721,4.2654,0.90467,14.545,-2.3555e-09,4.3184
0.00025399,1,0.63759,27.428,0.23,0.33,4.4173,4.2659,0.90727,14.72,-2.2911e-09,4.3253
0.00026112,1,0.63797,27.559,0.23,0.32,4.4628,4.2625,0.90977,14.898,-2.2286e-09,4.3332
0.00026845,1,0.63839,27.69,0.23,0.32,4.5087,4.2551,0.91217,15.077,-2.1677e-09,4.3406
0.00027598,1,0.6388,27.824,0.23,0.32,4.5549,4.2564,0.91504,15.258,-2.1085e-09,4.3475
0.00028373,1,0.63918,27.957,0.23,0.32,4.6015,4.2575,0.91788,15.441,-2.051e-09,4.3552
0.0002917,1,0.63961,28.092,0.23,0.32,4.6484,4.2546,0.92061,15.627,-1.995e-09,4.3626
0.00029988,1,0.64002,28.227,0.22,0.32,4.6956,4.2479,0.92324,15.814,-1.9405e-09,4.3695
0.0003083,1,0.6404,28.364,0.22,0.32,4.7432,4.2393,0.92575,16.003,-1.8875e-09,4.377
0.00031696,1,0.64083,28.501,0.22,0.31,4.7912,4.2415,0.92852,16.194,-1.8359e-09,4.3845
0.00032586,1,0.64124,28.639,0.22,0.31,4.8394,4.2397,0.93153,16.388,-1.7858e-09,4.3915
0.000335,1,0.64163,28.779,0.22,0.31,4.888,4.2341,0.93442,16.583,-1.737e-09,4.3988
0.00034441,1,0.64206,28.919,0.22,0.31,4.9369,4.2246,0.9372,16.781,-1.6896e-09,4.4063
0.00035408,1,0.64246,29.06,0.22,0.31,4.9862,4.2167,0.93987,16.98,-1.6435e-09,4.4134
0.00036402,1,0.64285,29.203,0.22,0.31,5.0358,4.2166,0.94242,17.182,-1.5986e-09,4.4204
0.00037424,1,0.64329,29.346,0.22,0.31,5.0857,4.2126,0.94556,17.386,-1.5549e-09,4.428
0.00038474,1,0.64369,29.49,0.22,0.3,5.136,4.2047,0.94865,17.592,-1.5125e-09,4.4352
0.00039554,1,0.64409,29.635,0.21,0.3,5.1866,4.1932,0.95162,17.8,-1.4712e-09,4.4419
0.00040665,1,0.64452,29.782,0.21,0.3,5.2375,4.1837,0.95448,18.01,-1.431e-09,4.4496
0.00041806,1,0.64492,29.928,0.21,0.3,5.2887,4.1819,0.95722,18.222,-1.3919e-09,4.4568
0.0004298,1,0.64533,30.076,0.21,0.3,5.3403,4.1762,0.95991,18.437,-1.3539e-09,4.4636
0.00044187,1,0.64576,30.226,0.21,0.3,5.3973,4.1668,0.96323,18.654,-1.317e-09,4.4712
0.00045427,1,0.64617,30.377,0.21,0.3,5.4568,4.1538,0.96644,18.873,-1.281e-09,4.4784
0.00046702,1,0.64657,30.527,0.21,0.29,5.5169,4.1402,0.96953,19.095,-1.246e-09,4.4852
0.00048013,1,0.64701,30.681,0.21,0.29,5.5775,4.1373,0.9725,19.318,-1.212e-09,4.4926
0.00049361,1,0.64741,30.834,0.21,0.29,5.6386,4.1306,0.97534,19.544,-1.1789e-09,4.4999
0.00050747,1,0.64782,30.988,0.21,0.29,5.7003,4.1202,0.97807,19.773,-1.1467e-09,4.5068
0.00052172,1,0.64827,31.144,0.21,0.29,5.7625,4.1063,0.98153,20.003,-1.1154e-09,4.5139
0.00053636,1,0.64867,31.301,0.2,0.29,5.8253,4.0889,0.98489,20.236,-1.0849e-09,4.5214
0.00055142,1,0.64908,31.459,0.2,0.29,5.8886,4.0823,0.98814,20.472,-1.0553e-09,4.5283
0.0005669,1,0.64953,31.618,0.2,0.29,5.9525,4.0752,0.99125,20.709,-1.0265e-09,4.5352
0.00058282,1,0.64993,31.778,0.2,0.28,6.017,4.0645,0.99425,20.949,-9.9845e-10,4.5427
0.00059918,1,0.65035,31.939,0.2,0.28,6.0819,4.0502,0.99711,21.192,-9.7119e-10,4.5497
0.000616,1,0.65081,32.102,0.2,0.28,6.1475,4.0325,1.0004,21.437,-9.4467e-10,4.5564
0.00063329,1,0.65121,32.266,0.2,0.28,6.2136,4.0159,1.004,21.684,-9.1887e-10,4.564
